STATE	COUNTY	FIPS	CLS	PROP
Alabama	Autauga	01001	Cfa	1.000
Alabama	Baldwin	01003	Cfa	1.000
Alabama	Barbour	01005	Cfa	1.000
Alabama	Bibb	01007	Cfa	1.000
Alabama	Blount	01009	Cfa	1.000
Alabama	Bullock	01011	Cfa	1.000
Alabama	Butler	01013	Cfa	1.000
Alabama	Calhoun	01015	Cfa	1.000
Alabama	Chambers	01017	Cfa	1.000
Alabama	Cherokee	01019	Cfa	1.000
Alabama	Chilton	01021	Cfa	1.000
Alabama	Choctaw	01023	Cfa	1.000
Alabama	Clarke	01025	Cfa	1.000
Alabama	Clay	01027	Cfa	1.000
Alabama	Cleburne	01029	Cfa	1.000
Alabama	Coffee	01031	Cfa	1.000
Alabama	Colbert	01033	Cfa	1.000
Alabama	Conecuh	01035	Cfa	1.000
Alabama	Coosa	01037	Cfa	1.000
Alabama	Covington	01039	Cfa	1.000
Alabama	Crenshaw	01041	Cfa	1.000
Alabama	Cullman	01043	Cfa	1.000
Alabama	Dale	01045	Cfa	1.000
Alabama	Dallas	01047	Cfa	1.000
Alabama	De Kalb	01049	Cfa	1.000
Alabama	Elmore	01051	Cfa	1.000
Alabama	Escambia	01053	Cfa	1.000
Alabama	Etowah	01055	Cfa	1.000
Alabama	Fayette	01057	Cfa	1.000
Alabama	Franklin	01059	Cfa	1.000
Alabama	Geneva	01061	Cfa	1.000
Alabama	Greene	01063	Cfa	1.000
Alabama	Hale	01065	Cfa	1.000
Alabama	Henry	01067	Cfa	1.000
Alabama	Houston	01069	Cfa	1.000
Alabama	Jackson	01071	Cfa	1.000
Alabama	Jefferson	01073	Cfa	1.000
Alabama	Lamar	01075	Cfa	1.000
Alabama	Lauderdale	01077	Cfa	1.000
Alabama	Lawrence	01079	Cfa	1.000
Alabama	Lee	01081	Cfa	1.000
Alabama	Limestone	01083	Cfa	1.000
Alabama	Lowndes	01085	Cfa	1.000
Alabama	Macon	01087	Cfa	1.000
Alabama	Madison	01089	Cfa	1.000
Alabama	Marengo	01091	Cfa	1.000
Alabama	Marion	01093	Cfa	1.000
Alabama	Marshall	01095	Cfa	1.000
Alabama	Mobile	01097	Cfa	1.000
Alabama	Monroe	01099	Cfa	1.000
Alabama	Montgomery	01101	Cfa	1.000
Alabama	Morgan	01103	Cfa	1.000
Alabama	Perry	01105	Cfa	1.000
Alabama	Pickens	01107	Cfa	1.000
Alabama	Pike	01109	Cfa	1.000
Alabama	Randolph	01111	Cfa	1.000
Alabama	Russell	01113	Cfa	1.000
Alabama	Saint Clair	01115	Cfa	1.000
Alabama	Shelby	01117	Cfa	1.000
Alabama	Sumter	01119	Cfa	1.000
Alabama	Talladega	01121	Cfa	1.000
Alabama	Tallapoosa	01123	Cfa	1.000
Alabama	Tuscaloosa	01125	Cfa	1.000
Alabama	Walker	01127	Cfa	1.000
Alabama	Washington	01129	Cfa	1.000
Alabama	Wilcox	01131	Cfa	1.000
Alabama	Winston	01133	Cfa	1.000
Alaska	Aleutians East	02013	Dfc	0.586
Alaska	Aleutians East	02014	Cfc	0.183
Alaska	Aleutians East	02015	ET	0.167
Alaska	Aleutians West	02016	ET	0.356
Alaska	Aleutians West	02016	Cfc	0.432
Alaska	Anchorage	02020	Dsc	0.010
Alaska	Anchorage	02020	Dfc	0.961
Alaska	Anchorage	02020	ET	0.029
Alaska	Bethel	02050	Dfc	0.888
Alaska	Bethel	02050	ET	0.109
Alaska	Bristol Bay	02060	Dfc	1.000
Alaska	Denali	02068	Dfc	0.797
Alaska	Denali	02068	ET	0.203
Alaska	Dillingham	02070	Dfc	0.970
Alaska	Dillingham	02070	ET	0.030
Alaska	Fairbanks North Star	02090	Dfc	1.000
Alaska	Haines	02100	ET	0.246
Alaska	Haines	02100	Dfc	0.400
Alaska	Haines	02100	Dsc	0.354
Alaska	Juneau	02110	Dfc	0.923
Alaska	Juneau	02111	ET	0.077
Alaska	Kenai Peninsula	02122	ET	0.271
Alaska	Kenai Peninsula	02122	Dsc	0.143
Alaska	Kenai Peninsula	02122	Dfc	0.585
Alaska	Ketchikan Gateway	02130	Cfb	0.553
Alaska	Ketchikan Gateway	02130	Dfc	0.447
Alaska	Kodiak Island	02150	Dfc	0.732
Alaska	Kodiak Island	02150	ET	0.092
Alaska	Kodiak Island	02150	Cfc	0.149
Alaska	Lake and Peninsula	02164	Dfc	0.942
Alaska	Lake and Peninsula	02164	ET	0.057
Alaska	Matanuska-Susitna	02170	ET	0.289
Alaska	Matanuska-Susitna	02170	Dfc	0.678
Alaska	Matanuska-Susitna	02170	Dsc	0.033
Alaska	Nome	02180	Dfc	0.678
Alaska	Nome	02180	ET	0.316
Alaska	North Slope	02185	ET	0.793
Alaska	North Slope	02186	Dfc	0.136
Alaska	North Slope	02187	Dsc	0.069
Alaska	Northwest Arctic	02188	ET	0.465
Alaska	Northwest Arctic	02189	Dfc	0.534
Alaska	Prince of Wales-Outer Ketchi	02201	Cfb	0.654
Alaska	Prince of Wales-Outer Ketchi	02201	Dfc	0.342
Alaska	Prince of Wales-Outer Ketchi	02201	Cfc	0.004
Alaska	Sitka	02220	Dfc	0.512
Alaska	Sitka	02221	Cfc	0.488
Alaska	Skagway-Yakutat-Angoon	02232	ET	0.369
Alaska	Skagway-Yakutat-Angoon	02232	Dfc	0.599
Alaska	Skagway-Yakutat-Angoon	02232	Dsc	0.020
Alaska	Skagway-Yakutat-Angoon	02232	Cfc	0.007
Alaska	Skagway-Yakutat-Angoon	02232	Dfb	0.004
Alaska	Southeast Fairbanks	02240	Dfc	0.682
Alaska	Southeast Fairbanks	02240	ET	0.193
Alaska	Southeast Fairbanks	02240	Dsc	0.089
Alaska	Southeast Fairbanks	02240	Dwc	0.036
Alaska	Valdez-Cordova	02261	ET	0.424
Alaska	Valdez-Cordova	02261	Dsc	0.024
Alaska	Valdez-Cordova	02261	Dfc	0.547
Alaska	Valdez-Cordova	02261	Dwc	0.003
Alaska	Wade Hampton	02270	Dfc	0.997
Alaska	Wrangell-Petersburg	02280	Dfc	0.389
Alaska	Wrangell-Petersburg	02281	Dfb	0.274
Alaska	Wrangell-Petersburg	02282	ET	0.036
Alaska	Wrangell-Petersburg	02283	Cfb	0.300
Alaska	Yukon-Koyukuk	02290	ET	0.103
Alaska	Yukon-Koyukuk	02290	Dfc	0.840
Alaska	Yukon-Koyukuk	02290	Dsc	0.058
Arizona	Apache	04001	BSk	0.767
Arizona	Apache	04001	Cfb	0.061
Arizona	Apache	04001	Csb	0.172
Arizona	Cochise	04003	BSk	1.000
Arizona	Coconino	04005	BSk	0.687
Arizona	Coconino	04005	Csa	0.164
Arizona	Coconino	04005	Csb	0.150
Arizona	Gila	04007	Csa	0.838
Arizona	Gila	04007	BSk	0.160
Arizona	Gila	04007	BSh	0.002
Arizona	Graham	04009	Csb	0.030
Arizona	Graham	04009	BSk	0.970
Arizona	Greenlee	04011	Csb	0.742
Arizona	Greenlee	04011	BSk	0.258
Arizona	La Paz	04012	BWh	0.960
Arizona	La Paz	04012	BSh	0.040
Arizona	Maricopa	04013	BSk	0.046
Arizona	Maricopa	04013	Csa	0.001
Arizona	Maricopa	04013	BWh	0.639
Arizona	Maricopa	04013	BSh	0.314
Arizona	Mohave	04015	BWk	0.182
Arizona	Mohave	04015	BSk	0.637
Arizona	Mohave	04015	BWh	0.172
Arizona	Mohave	04015	BSh	0.009
Arizona	Navajo	04017	BSk	0.754
Arizona	Navajo	04017	Csa	0.196
Arizona	Navajo	04017	Cfb	0.029
Arizona	Navajo	04017	Csb	0.021
Arizona	Pima	04019	BWh	0.330
Arizona	Pima	04019	BSh	0.497
Arizona	Pima	04019	BSk	0.173
Arizona	Pinal	04021	BWh	0.385
Arizona	Pinal	04021	BSh	0.352
Arizona	Pinal	04021	Csa	0.052
Arizona	Pinal	04021	BSk	0.211
Arizona	Santa Cruz	04023	BSk	1.000
Arizona	Yavapai	04025	BSk	0.707
Arizona	Yavapai	04025	Csb	0.013
Arizona	Yavapai	04025	Csa	0.181
Arizona	Yavapai	04025	BSh	0.099
Arizona	Yuma	04027	BWh	1.000
Arkansas	Arkansas	05001	Cfa	1.000
Arkansas	Ashley	05003	Cfa	1.000
Arkansas	Baxter	05005	Cfa	1.000
Arkansas	Benton	05007	Cfa	1.000
Arkansas	Boone	05009	Cfa	1.000
Arkansas	Bradley	05011	Cfa	1.000
Arkansas	Calhoun	05013	Cfa	1.000
Arkansas	Carroll	05015	Cfa	1.000
Arkansas	Chicot	05017	Cfa	1.000
Arkansas	Clark	05019	Cfa	1.000
Arkansas	Clay	05021	Cfa	1.000
Arkansas	Cleburne	05023	Cfa	1.000
Arkansas	Cleveland	05025	Cfa	1.000
Arkansas	Columbia	05027	Cfa	1.000
Arkansas	Conway	05029	Cfa	1.000
Arkansas	Craighead	05031	Cfa	1.000
Arkansas	Crawford	05033	Cfa	1.000
Arkansas	Crittenden	05035	Cfa	1.000
Arkansas	Cross	05037	Cfa	1.000
Arkansas	Dallas	05039	Cfa	1.000
Arkansas	Desha	05041	Cfa	1.000
Arkansas	Drew	05043	Cfa	1.000
Arkansas	Faulkner	05045	Cfa	1.000
Arkansas	Franklin	05047	Cfa	1.000
Arkansas	Fulton	05049	Cfa	1.000
Arkansas	Garland	05051	Cfa	1.000
Arkansas	Grant	05053	Cfa	1.000
Arkansas	Greene	05055	Cfa	1.000
Arkansas	Hempstead	05057	Cfa	1.000
Arkansas	Hot Spring	05059	Cfa	1.000
Arkansas	Howard	05061	Cfa	1.000
Arkansas	Independence	05063	Cfa	1.000
Arkansas	Izard	05065	Cfa	1.000
Arkansas	Jackson	05067	Cfa	1.000
Arkansas	Jefferson	05069	Cfa	1.000
Arkansas	Johnson	05071	Cfa	1.000
Arkansas	Lafayette	05073	Cfa	1.000
Arkansas	Lawrence	05075	Cfa	1.000
Arkansas	Lee	05077	Cfa	1.000
Arkansas	Lincoln	05079	Cfa	1.000
Arkansas	Little River	05081	Cfa	1.000
Arkansas	Logan	05083	Cfa	1.000
Arkansas	Lonoke	05085	Cfa	1.000
Arkansas	Madison	05087	Cfa	1.000
Arkansas	Marion	05089	Cfa	1.000
Arkansas	Miller	05091	Cfa	1.000
Arkansas	Mississippi	05093	Cfa	1.000
Arkansas	Monroe	05095	Cfa	1.000
Arkansas	Montgomery	05097	Cfa	1.000
Arkansas	Nevada	05099	Cfa	1.000
Arkansas	Newton	05101	Cfa	1.000
Arkansas	Ouachita	05103	Cfa	1.000
Arkansas	Perry	05105	Cfa	1.000
Arkansas	Phillips	05107	Cfa	1.000
Arkansas	Pike	05109	Cfa	1.000
Arkansas	Poinsett	05111	Cfa	1.000
Arkansas	Polk	05113	Cfa	1.000
Arkansas	Pope	05115	Cfa	1.000
Arkansas	Prairie	05117	Cfa	1.000
Arkansas	Pulaski	05119	Cfa	1.000
Arkansas	Randolph	05121	Cfa	1.000
Arkansas	Saint Francis	05123	Cfa	1.000
Arkansas	Saline	05125	Cfa	1.000
Arkansas	Scott	05127	Cfa	1.000
Arkansas	Searcy	05129	Cfa	1.000
Arkansas	Sebastian	05131	Cfa	1.000
Arkansas	Sevier	05133	Cfa	1.000
Arkansas	Sharp	05135	Cfa	1.000
Arkansas	Stone	05137	Cfa	1.000
Arkansas	Union	05139	Cfa	1.000
Arkansas	Van Buren	05141	Cfa	1.000
Arkansas	Washington	05143	Cfa	1.000
Arkansas	White	05145	Cfa	1.000
Arkansas	Woodruff	05147	Cfa	1.000
Arkansas	Yell	05149	Cfa	1.000
California	Alameda	06001	Csb	1.000
California	Alpine	06003	Csb	1.000
California	Amador	06005	Csa	0.683
California	Amador	06005	Csb	0.317
California	Butte	06007	Csb	0.316
California	Butte	06007	Csa	0.684
California	Calaveras	06009	Csa	0.596
California	Calaveras	06009	Csb	0.404
California	Colusa	06011	Csb	0.250
California	Colusa	06011	Csa	0.750
California	Contra Costa	06013	Csb	0.829
California	Contra Costa	06013	Csa	0.171
California	Del Norte	06015	Csb	1.000
California	El Dorado	06017	Csb	0.477
California	El Dorado	06017	Csa	0.523
California	Fresno	06019	Csb	0.263
California	Fresno	06019	Csa	0.129
California	Fresno	06019	Dsc	0.107
California	Fresno	06019	BSk	0.502
California	Glenn	06021	Csb	0.373
California	Glenn	06021	Csa	0.627
California	Humboldt	06023	Csb	1.000
California	Imperial	06025	BSh	0.039
California	Imperial	06025	BWh	0.927
California	Imperial	06025	Csa	0.034
California	Inyo	06027	Dsc	0.026
California	Inyo	06027	Csb	0.169
California	Inyo	06027	BWk	0.540
California	Inyo	06027	BSk	0.095
California	Inyo	06027	BWh	0.170
California	Kern	06029	Csb	0.151
California	Kern	06029	BSk	0.601
California	Kern	06029	BWk	0.133
California	Kern	06029	BSh	0.115
California	Kings	06031	BSk	0.846
California	Kings	06031	Csb	0.154
California	Lake	06033	Csb	0.993
California	Lake	06033	Csa	0.007
California	Lassen	06035	Csb	1.000
California	Los Angeles	06037	Csb	0.756
California	Los Angeles	06037	BSk	0.235
California	Los Angeles	06037	Csa	0.010
California	Madera	06039	Csb	0.322
California	Madera	06039	BSk	0.229
California	Madera	06039	Csa	0.449
California	Marin	06041	Csb	1.000
California	Mariposa	06043	Csa	0.567
California	Mariposa	06043	Csb	0.433
California	Mendocino	06045	Csb	1.000
California	Merced	06047	Csa	0.267
California	Merced	06047	Csb	0.170
California	Merced	06047	BSk	0.563
California	Modoc	06049	Csb	1.000
California	Mono	06051	Csb	0.806
California	Mono	06051	BSk	0.161
California	Mono	06051	BWk	0.015
California	Mono	06051	Dsc	0.018
California	Monterey	06053	Csb	1.000
California	Napa	06055	Csb	1.000
California	Nevada	06057	Csa	0.351
California	Nevada	06057	Csb	0.649
California	Orange	06059	BSk	0.139
California	Orange	06059	Csa	0.861
California	Placer	06061	Csa	0.348
California	Placer	06061	Csb	0.652
California	Plumas	06063	Csb	1.000
California	Riverside	06065	Csb	0.014
California	Riverside	06065	Csa	0.314
California	Riverside	06065	BWk	0.027
California	Riverside	06065	BWh	0.631
California	Riverside	06065	BSh	0.014
California	Sacramento	06067	Csa	1.000
California	San Benito	06069	Csb	0.841
California	San Benito	06069	BSk	0.159
California	San Bernardino	06071	BWk	0.364
California	San Bernardino	06071	BWh	0.411
California	San Bernardino	06071	BSk	0.113
California	San Bernardino	06071	Csb	0.061
California	San Bernardino	06071	Csa	0.051
California	San Diego	06073	BSk	0.095
California	San Diego	06073	Csa	0.738
California	San Diego	06073	BSh	0.167
California	San Francisco	06075	Csb	1.000
California	San Joaquin	06077	Csa	0.927
California	San Joaquin	06077	Csb	0.073
California	San Luis Obispo	06079	Csb	0.840
California	San Luis Obispo	06079	BSk	0.154
California	San Luis Obispo	06079	BSh	0.006
California	San Mateo	06081	Csb	1.000
California	Santa Barbara	06083	Csb	0.989
California	Santa Barbara	06083	BSk	0.011
California	Santa Clara	06085	Csb	1.000
California	Santa Cruz	06087	Csb	1.000
California	Shasta	06089	Csb	0.654
California	Shasta	06089	Csa	0.346
California	Sierra	06091	Csb	0.990
California	Sierra	06091	Csa	0.010
California	Siskiyou	06093	Csb	1.000
California	Solano	06095	Csa	0.667
California	Solano	06095	Csb	0.333
California	Sonoma	06097	Csb	1.000
California	Stanislaus	06099	Csa	0.634
California	Stanislaus	06099	Csb	0.323
California	Stanislaus	06099	BSk	0.043
California	Sutter	06101	Csa	1.000
California	Tehama	06103	Csb	0.404
California	Tehama	06103	Csa	0.596
California	Trinity	06105	Csb	0.980
California	Trinity	06105	Csa	0.020
California	Tulare	06107	BSk	0.460
California	Tulare	06107	Csa	0.048
California	Tulare	06107	Csb	0.492
California	Tuolumne	06109	Csb	0.755
California	Tuolumne	06109	Csa	0.245
California	Ventura	06111	Csb	0.984
California	Yolo	06113	Csb	0.352
California	Yolo	06113	Csa	0.648
California	Yuba	06115	Csb	0.091
California	Yuba	06115	Csa	0.909
Colorado	Adams	08001	Dfb	0.017
Colorado	Adams	08001	BSk	0.983
Colorado	Alamosa	08003	Dfb	0.114
Colorado	Alamosa	08003	BSk	0.886
Colorado	Arapahoe	08005	Dfb	0.020
Colorado	Arapahoe	08005	BSk	0.980
Colorado	Archuleta	08007	Dfb	0.567
Colorado	Archuleta	08007	Dfc	0.433
Colorado	Baca	08009	BSk	1.000
Colorado	Bent	08011	BSk	1.000
Colorado	Boulder	08013	Dfc	0.244
Colorado	Boulder	08013	BSk	0.577
Colorado	Boulder	08013	Dfb	0.179
Colorado	Broomfield	08014	BSk	0.200
Colorado	Broomfield	08014	Dfb	0.800
Colorado	Chaffee	08015	Dfc	0.991
Colorado	Chaffee	08015	BSk	0.009
Colorado	Cheyenne	08017	BSk	1.000
Colorado	Clear Creek	08019	Dfc	0.826
Colorado	Clear Creek	08019	Dfb	0.174
Colorado	Conejos	08021	Dfc	0.143
Colorado	Conejos	08021	Dfb	0.594
Colorado	Conejos	08021	BSk	0.263
Colorado	Costilla	08023	BSk	0.877
Colorado	Costilla	08023	Dfb	0.123
Colorado	Crowley	08025	BSk	1.000
Colorado	Custer	08027	BSk	0.842
Colorado	Custer	08027	Dfb	0.158
Colorado	Delta	08029	Dfb	0.685
Colorado	Delta	08029	BSk	0.315
Colorado	Denver	08031	Dfb	0.200
Colorado	Denver	08031	BSk	0.800
Colorado	Dolores	08033	BSk	0.070
Colorado	Dolores	08033	Dsb	0.465
Colorado	Dolores	08033	Dfb	0.395
Colorado	Dolores	08033	Dfc	0.070
Colorado	Douglas	08035	Dfb	0.341
Colorado	Douglas	08035	BSk	0.659
Colorado	Eagle	08037	Dfc	1.000
Colorado	El Paso	08041	Dfb	0.028
Colorado	El Paso	08041	BSk	0.972
Colorado	Elbert	08039	BSk	1.000
Colorado	Fremont	08043	Dfc	0.196
Colorado	Fremont	08043	Dfb	0.208
Colorado	Fremont	08043	BSk	0.595
Colorado	Garfield	08045	Dfc	0.314
Colorado	Garfield	08045	BSk	0.106
Colorado	Garfield	08045	Dfb	0.581
Colorado	Gilpin	08047	Dfc	0.579
Colorado	Gilpin	08047	Dfb	0.421
Colorado	Grand	08049	Dfc	1.000
Colorado	Gunnison	08051	Dfc	0.986
Colorado	Gunnison	08051	Dfb	0.014
Colorado	Hinsdale	08053	Dfb	0.147
Colorado	Hinsdale	08053	Dfc	0.264
Colorado	Hinsdale	08053	ET	0.589
Colorado	Huerfano	08055	Dfb	0.388
Colorado	Huerfano	08055	BSk	0.612
Colorado	Jackson	08057	Dfc	1.000
Colorado	Jefferson	08059	Dfb	1.000
Colorado	Kiowa	08061	BSk	1.000
Colorado	Kit Carson	08063	BSk	1.000
Colorado	La Plata	08067	Dfb	0.571
Colorado	La Plata	08067	Dfc	0.169
Colorado	La Plata	08067	Dsb	0.260
Colorado	Lake	08065	Dfc	1.000
Colorado	Larimer	08069	Dfc	0.452
Colorado	Larimer	08069	BSk	0.548
Colorado	Las Animas	08071	BSk	1.000
Colorado	Lincoln	08073	BSk	1.000
Colorado	Logan	08075	BSk	1.000
Colorado	Mesa	08077	BSk	0.642
Colorado	Mesa	08077	Dfb	0.350
Colorado	Mesa	08077	Dfc	0.009
Colorado	Mineral	08079	ET	0.256
Colorado	Mineral	08079	Dfc	0.700
Colorado	Mineral	08079	Dfb	0.044
Colorado	Moffat	08081	BSk	0.141
Colorado	Moffat	08081	Dfb	0.848
Colorado	Moffat	08081	Dfc	0.011
Colorado	Montezuma	08083	Dsb	0.368
Colorado	Montezuma	08083	Dfb	0.132
Colorado	Montezuma	08083	BSk	0.500
Colorado	Montrose	08085	BSk	0.437
Colorado	Montrose	08085	Dfb	0.563
Colorado	Morgan	08087	BSk	1.000
Colorado	Otero	08089	BSk	1.000
Colorado	Ouray	08091	Dfb	0.905
Colorado	Ouray	08091	Dfc	0.095
Colorado	Park	08093	Dfc	0.815
Colorado	Park	08093	Dfb	0.185
Colorado	Phillips	08095	BSk	1.000
Colorado	Pitkin	08097	Dfc	1.000
Colorado	Prowers	08099	BSk	1.000
Colorado	Pueblo	08101	BSk	0.992
Colorado	Pueblo	08101	Dfb	0.008
Colorado	Rio Blanco	08103	BSk	0.155
Colorado	Rio Blanco	08103	Dfb	0.738
Colorado	Rio Blanco	08103	Dfc	0.107
Colorado	Rio Grande	08105	Dfc	0.337
Colorado	Rio Grande	08105	Dfb	0.663
Colorado	Routt	08107	Dfb	0.241
Colorado	Routt	08107	Dfc	0.759
Colorado	Saguache	08109	Dfc	0.569
Colorado	Saguache	08109	BSk	0.269
Colorado	Saguache	08109	Dfb	0.162
Colorado	San Juan	08111	Dfc	0.972
Colorado	San Juan	08111	ET	0.028
Colorado	San Miguel	08113	BSk	0.265
Colorado	San Miguel	08113	Dfb	0.455
Colorado	San Miguel	08113	Dsb	0.152
Colorado	San Miguel	08113	Dfc	0.129
Colorado	Sedgwick	08115	BSk	1.000
Colorado	Summit	08117	Dfc	1.000
Colorado	Teller	08119	Dfb	0.953
Colorado	Teller	08119	BSk	0.047
Colorado	Washington	08121	BSk	1.000
Colorado	Weld	08123	BSk	1.000
Colorado	Yuma	08125	BSk	1.000
Connecticut	Fairfield	09001	Dfa	0.027
Connecticut	Fairfield	09001	Dfb	0.027
Connecticut	Fairfield	09001	Cfa	0.947
Connecticut	Hartford	09003	Dfb	0.169
Connecticut	Hartford	09003	Dfa	0.831
Connecticut	Litchfield	09005	Dfb	0.953
Connecticut	Litchfield	09005	Dfa	0.037
Connecticut	Litchfield	09005	Cfa	0.009
Connecticut	Middlesex	09007	Dfa	0.304
Connecticut	Middlesex	09007	Dfb	0.109
Connecticut	Middlesex	09007	Cfa	0.283
Connecticut	Middlesex	09007	Cfb	0.304
Connecticut	New Haven	09009	Dfb	0.074
Connecticut	New Haven	09009	Dfa	0.118
Connecticut	New Haven	09009	Cfa	0.809
Connecticut	New London	09011	Dfb	0.311
Connecticut	New London	09011	Cfb	0.689
Connecticut	Tolland	09013	Dfb	1.000
Connecticut	Windham	09015	Dfb	0.517
Connecticut	Windham	09015	Cfb	0.483
Delaware	Kent	10001	Cfa	1.000
Delaware	New Castle	10003	Cfa	1.000
Delaware	Sussex	10005	Cfa	1.000
District of Columbia	District of Columbia	11001	Cfa	1.000
Florida	Alachua	12001	Cfa	1.000
Florida	Baker	12003	Cfa	1.000
Florida	Bay	12005	Cfa	1.000
Florida	Bradford	12007	Cfa	1.000
Florida	Brevard	12009	Cfa	1.000
Florida	Broward	12011	Am	0.967
Florida	Broward	12011	Aw	0.033
Florida	Calhoun	12013	Cfa	1.000
Florida	Charlotte	12015	Cfa	1.000
Florida	Citrus	12017	Cfa	1.000
Florida	Clay	12019	Cfa	1.000
Florida	Collier	12021	Aw	0.942
Florida	Collier	12021	Am	0.058
Florida	Columbia	12023	Cfa	1.000
Florida	Desoto	12027	Cfa	1.000
Florida	Dixie	12029	Cfa	1.000
Florida	Duval	12031	Cfa	1.000
Florida	Escambia	12033	Cfa	1.000
Florida	Flagler	12035	Cfa	1.000
Florida	Franklin	12037	Cfa	1.000
Florida	Gadsden	12039	Cfa	1.000
Florida	Gilchrist	12041	Cfa	1.000
Florida	Glades	12043	Cfa	0.915
Florida	Glades	12043	Am	0.085
Florida	Gulf	12045	Cfa	1.000
Florida	Hamilton	12047	Cfa	1.000
Florida	Hardee	12049	Cfa	1.000
Florida	Hendry	12051	Cfa	0.539
Florida	Hendry	12051	Am	0.216
Florida	Hendry	12051	Aw	0.245
Florida	Hernando	12053	Cfa	1.000
Florida	Highlands	12055	Cfa	1.000
Florida	Hillsborough	12057	Cfa	1.000
Florida	Holmes	12059	Cfa	1.000
Florida	Indian River	12061	Cfa	1.000
Florida	Jackson	12063	Cfa	1.000
Florida	Jefferson	12065	Cfa	1.000
Florida	Lafayette	12067	Cfa	1.000
Florida	Lake	12069	Cfa	1.000
Florida	Lee	12071	Cfa	0.709
Florida	Lee	12071	Aw	0.291
Florida	Leon	12073	Cfa	1.000
Florida	Levy	12075	Cfa	1.000
Florida	Liberty	12077	Cfa	1.000
Florida	Madison	12079	Cfa	1.000
Florida	Manatee	12081	Cfa	1.000
Florida	Marion	12083	Cfa	1.000
Florida	Martin	12085	Cfa	0.769
Florida	Martin	12085	Am	0.108
Florida	Martin	12085	Af	0.123
Florida	Miami-Dade	12086	Aw	0.707
Florida	Miami-Dade	12086	Am	0.293
Florida	Monroe	12087	Aw	0.990
Florida	Nassau	12089	Cfa	1.000
Florida	Okaloosa	12091	Cfa	1.000
Florida	Okeechobee	12093	Cfa	0.988
Florida	Okeechobee	12093	Am	0.012
Florida	Orange	12095	Cfa	1.000
Florida	Osceola	12097	Cfa	1.000
Florida	Palm Beach	12099	Am	0.605
Florida	Palm Beach	12099	Af	0.395
Florida	Pasco	12101	Cfa	1.000
Florida	Pinellas	12103	Cfa	1.000
Florida	Polk	12105	Cfa	1.000
Florida	Putnam	12107	Cfa	1.000
Florida	Saint Johns	12109	Cfa	1.000
Florida	Saint Lucie	12111	Cfa	1.000
Florida	Santa Rosa	12113	Cfa	1.000
Florida	Sarasota	12115	Cfa	1.000
Florida	Seminole	12117	Cfa	1.000
Florida	Sumter	12119	Cfa	1.000
Florida	Suwannee	12121	Cfa	1.000
Florida	Taylor	12123	Cfa	1.000
Florida	Union	12125	Cfa	1.000
Florida	Volusia	12127	Cfa	1.000
Florida	Wakulla	12129	Cfa	1.000
Florida	Walton	12131	Cfa	1.000
Florida	Washington	12133	Cfa	1.000
Georgia	Appling	13001	Cfa	1.000
Georgia	Atkinson	13003	Cfa	1.000
Georgia	Bacon	13005	Cfa	1.000
Georgia	Baker	13007	Cfa	1.000
Georgia	Baldwin	13009	Cfa	1.000
Georgia	Banks	13011	Cfa	1.000
Georgia	Barrow	13013	Cfa	1.000
Georgia	Bartow	13015	Cfa	1.000
Georgia	Ben Hill	13017	Cfa	1.000
Georgia	Berrien	13019	Cfa	1.000
Georgia	Bibb	13021	Cfa	1.000
Georgia	Bleckley	13023	Cfa	1.000
Georgia	Brantley	13025	Cfa	1.000
Georgia	Brooks	13027	Cfa	1.000
Georgia	Bryan	13029	Cfa	1.000
Georgia	Bulloch	13031	Cfa	1.000
Georgia	Burke	13033	Cfa	1.000
Georgia	Butts	13035	Cfa	1.000
Georgia	Calhoun	13037	Cfa	1.000
Georgia	Camden	13039	Cfa	1.000
Georgia	Candler	13043	Cfa	1.000
Georgia	Carroll	13045	Cfa	1.000
Georgia	Catoosa	13047	Cfa	1.000
Georgia	Charlton	13049	Cfa	1.000
Georgia	Chatham	13051	Cfa	0.957
Georgia	Chattahoochee	13053	Cfa	1.000
Georgia	Chattooga	13055	Cfa	1.000
Georgia	Cherokee	13057	Cfa	1.000
Georgia	Clarke	13059	Cfa	1.000
Georgia	Clay	13061	Cfa	1.000
Georgia	Clayton	13063	Cfa	1.000
Georgia	Clinch	13065	Cfa	1.000
Georgia	Cobb	13067	Cfa	1.000
Georgia	Coffee	13069	Cfa	1.000
Georgia	Colquitt	13071	Cfa	1.000
Georgia	Columbia	13073	Cfa	1.000
Georgia	Cook	13075	Cfa	1.000
Georgia	Coweta	13077	Cfa	1.000
Georgia	Crawford	13079	Cfa	1.000
Georgia	Crisp	13081	Cfa	1.000
Georgia	Dade	13083	Cfa	1.000
Georgia	Dawson	13085	Cfa	1.000
Georgia	Decatur	13087	Cfa	1.000
Georgia	DeKalb	13089	Cfa	1.000
Georgia	Dodge	13091	Cfa	1.000
Georgia	Dooly	13093	Cfa	1.000
Georgia	Dougherty	13095	Cfa	1.000
Georgia	Douglas	13097	Cfa	1.000
Georgia	Early	13099	Cfa	1.000
Georgia	Echols	13101	Cfa	1.000
Georgia	Effingham	13103	Cfa	1.000
Georgia	Elbert	13105	Cfa	1.000
Georgia	Emanuel	13107	Cfa	1.000
Georgia	Evans	13109	Cfa	1.000
Georgia	Fannin	13111	Cfa	1.000
Georgia	Fayette	13113	Cfa	1.000
